Date,State,TotalSamples,Negative,Positive
2020-09-06,Madhya Pradesh,1519014.0,1441161,
2020-09-07,Madhya Pradesh,1541356.0,1461618,
2020-09-08,Madhya Pradesh,1563953.0,1482351,
2020-09-09,Madhya Pradesh,1587945.0,1504474,
2020-09-10,Madhya Pradesh,1611639.0,1525981,
2020-09-11,Madhya Pradesh,1635070.0,1547172,
2020-09-12,Madhya Pradesh,1658175.0,1567930,
2020-09-13,Madhya Pradesh,1680074.0,1587548,
2020-09-14,Madhya Pradesh,1700929.0,1605920,
2020-09-15,Madhya Pradesh,1721188.0,1623856,
2020-09-16,Madhya Pradesh,1736474.0,1636680,
2020-09-17,Madhya Pradesh,1762070.0,1659885,
2020-09-18,Madhya Pradesh,1782505.0,1677768,
2020-09-19,Madhya Pradesh,1801714.0,1694370,
2020-09-20,Madhya Pradesh,1822297.0,1712374,
2020-09-21,Madhya Pradesh,1844080.0,1731634,
2020-09-22,Madhya Pradesh,1861778.0,1746788,
2020-09-23,Madhya Pradesh,1884858.0,1767522,
2020-09-24,Madhya Pradesh,1904145.0,1784505,
2020-09-25,Madhya Pradesh,1929748.0,1807881,
2020-09-26,Madhya Pradesh,1952747.0,1828569,
2020-09-27,Madhya Pradesh,1971589.0,1845101,
2020-09-28,Madhya Pradesh,1993227.0,1864782,
2020-09-29,Madhya Pradesh,2011959.0,1881637,
2020-09-30,Madhya Pradesh,2035134.0,1902808,
2020-10-01,Madhya Pradesh,2063765.0,1929398,
2020-10-02,Madhya Pradesh,2093269.0,1956880,
2020-10-03,Madhya Pradesh,2117799.0,1979599,
2020-10-04,Madhya Pradesh,2208006.0,2003105,
2020-10-05,Madhya Pradesh,2232079.0,2025718,
2020-10-06,Madhya Pradesh,2257909.0,2049978,
2020-10-07,Madhya Pradesh,2289634.0,2080064,
2020-10-08,Madhya Pradesh,2320430.0,2109145,
2020-10-09,Madhya Pradesh,2348457.0,2135565,
2020-10-10,Madhya Pradesh,2377711.0,2163203,
2020-10-11,Madhya Pradesh,2404153.0,2188070,
2020-10-12,Madhya Pradesh,2428707.0,2211146,
2020-10-13,Madhya Pradesh,2453709.0,2234685,
2020-10-14,Madhya Pradesh,2481194.0,2261124,
2020-10-15,Madhya Pradesh,2508619.0,2287241,
2020-10-16,Madhya Pradesh,2534366.0,2311636,
2020-10-17,Madhya Pradesh,2560849.0,2336897,
2020-10-18,Madhya Pradesh,2585631.0,2360649,
2020-10-19,Madhya Pradesh,2607185.0,2381188,
2020-10-20,Madhya Pradesh,2630278.0,2403306,
2020-10-21,Madhya Pradesh,2656824.0,2428734,
2020-10-22,Madhya Pradesh,2687838.0,2458703,
2020-10-23,Madhya Pradesh,2718925.0,2488837,
2020-10-24,Madhya Pradesh,2750620.0,2519528,
2020-10-25,Madhya Pradesh,2781721.0,2549678,
2020-10-26,Madhya Pradesh,2807820.0,2575057,
2020-10-27,Madhya Pradesh,2827043.0,2593766,
2020-10-28,Madhya Pradesh,2853030.0,2618965,
2020-10-29,Madhya Pradesh,2879262.0,2644469,
2020-10-30,Madhya Pradesh,2908257.0,2672773,
2020-10-31,Madhya Pradesh,2934314.0,2698161,
2020-11-01,Madhya Pradesh,2958883.0,2722007,
2020-11-02,Madhya Pradesh,2983044.0,2745533,
2020-11-03,Madhya Pradesh,3016456.0,2770446,
2020-11-04,Madhya Pradesh,3042647.0,2795930,
2020-11-05,Madhya Pradesh,3069092.0,2821641,
2020-11-06,Madhya Pradesh,3096294.0,2848065,
2020-11-07,Madhya Pradesh,3123070.0,2873976,
2020-11-08,Madhya Pradesh,3151590.0,2901605,
2020-11-09,Madhya Pradesh,3177147.0,2926353,
2020-11-10,Madhya Pradesh,3202500.0,2950806,
2020-11-11,Madhya Pradesh,3227919.0,2975342,
2020-11-12,Madhya Pradesh,3254457.0,3000834,
2020-11-13,Madhya Pradesh,3280711.0,3026040,
2020-11-14,Madhya Pradesh,3308898.0,3050913,
2020-11-15,Madhya Pradesh,3323954.0,3067401,
2020-04-05,Maharashtra,16008.0,14837,
2020-04-06,Maharashtra,17563.0,15808,868.0
2020-04-07,Maharashtra,20877.0,19290,1018.0
2020-04-09,Maharashtra,20877.0,19290,868.0
2020-04-10,Maharashtra,30000.0,28865,1135.0
2020-04-11,Maharashtra,31841.0,30477,1761.0
2020-04-12,Maharashtra,35668.0,34094,1761.0
2020-04-13,Maharashtra,39725.0,37964,1996.0
2020-04-14,Maharashtra,41071.0,39089,2340.0
2020-04-15,Maharashtra,45142.0,42808,2690.0
2020-04-16,Maharashtra,50882.0,48198,2916.0
2020-04-17,Maharashtra,55678.0,52762,3204.0
2020-04-18,Maharashtra,60166.0,56964,3323.0
2020-04-19,Maharashtra,66796.0,63476,3651.0
2020-04-20,Maharashtra,71321.0,67673,4204.0
2020-04-21,Maharashtra,75838.0,71638,4676.0
2020-04-22,Maharashtra,82304.0,77638,5229.0
2020-04-23,Maharashtra,89197.0,83979,5218.0
2020-04-24,Maharashtra,95210.0,89561,6427.0
2020-04-25,Maharashtra,100912.0,94485,6817.0
2020-04-26,Maharashtra,107979.0,101162,7928.0
2020-04-27,Maharashtra,115147.0,107519,8068.0
2020-04-28,Maharashtra,120620.0,112552,8590.0
2020-04-29,Maharashtra,128726.0,120136,9318.0
2020-04-30,Maharashtra,135694.0,126376,9915.0
2020-05-01,Maharashtra,144159.0,134244,10498.0
2020-05-02,Maharashtra,151085.0,140587,11506.0
2020-05-03,Maharashtra,159754.0,148248,12296.0
2020-05-04,Maharashtra,168374.0,156078,12974.0
2020-05-05,Maharashtra,175323.0,162349,14541.0
2020-05-06,Maharashtra,181746.0,167205,15525.0
2020-05-07,Maharashtra,189220.0,173838,16758.0
2020-05-08,Maharashtra,200477.0,183862,17974.0
2020-05-09,Maharashtra,210174.0,192197,19063.0
2020-05-10,Maharashtra,225524.0,206481,20228.0
2020-05-11,Maharashtra,218914.0,193457,23401.0
2020-05-12,Maharashtra,222284.0,196165,23401.0
2020-05-13,Maharashtra,231061.0,203536,24427.0
2020-05-14,Maharashtra,240482.0,211082,25922.0
2020-05-15,Maharashtra,250898.0,219635,27524.0
2020-05-16,Maharashtra,261815.0,228956,29100.0
2020-05-17,Maharashtra,274040.0,238476,30706.0
2020-05-18,Maharashtra,282437.0,245512,33053.0
2020-05-19,Maharashtra,294272.0,255065,35058.0
2020-05-20,Maharashtra,307535.0,265872,37136.0
2020-05-21,Maharashtra,319921.0,276369,39297.0
2020-05-22,Maharashtra,333087.0,286157,41642.0
2020-05-23,Maharashtra,348932.0,299107,44582.0
2020-05-24,Maharashtra,363470.0,310565,47190.0
2020-05-25,Maharashtra,379185.0,323937,50231.0
2020-05-26,Maharashtra,390757.0,333468,52667.0
2020-05-27,Maharashtra,405020.0,345151,54758.0
2020-05-28,Maharashtra,420473.0,358253,56948.0
2020-05-29,Maharashtra,434565.0,369442,59546.0
2020-05-30,Maharashtra,448661.0,380425,62228.0
2020-05-31,Maharashtra,463177.0,392516,65168.0
2020-06-01,Maharashtra,472344.0,399419,67655.0
2020-06-02,Maharashtra,484784.0,409178,70013.0
2020-06-03,Maharashtra,498577.0,420644,72300.0
2020-06-04,Maharashtra,511136.0,430100,74860.0
2020-06-05,Maharashtra,524002.0,440445,77793.0
2020-06-06,Maharashtra,538009.0,451764,80229.0
2020-06-07,Maharashtra,553063.0,463723,82968.0
2020-06-08,Maharashtra,565290.0,473588,85975.0
2020-06-09,Maharashtra,579294.0,485144,88528.0
2020-06-10,Maharashtra,595282.0,497990,90787.0
2020-06-11,Maharashtra,610790.0,509990,94041.0
2020-06-12,Maharashtra,626521.0,521942,97648.0
2020-06-13,Maharashtra,643057.0,535252,101141.0
2020-06-14,Maharashtra,659481.0,548250,104568.0
2020-06-15,Maharashtra,671348.0,557161,107958.0
2020-06-16,Maharashtra,686488.0,569863,110744.0
2020-06-18,Maharashtra,719637.0,595843,123794.0
2020-06-19,Maharashtra,737597.0,609968,120504.0
2020-06-20,Maharashtra,756809.0,624869,124331.0
2020-06-21,Maharashtra,775958.0,639731,128205.0
2020-06-22,Maharashtra,789016.0,649446,132075.0
2020-06-23,Maharashtra,804726.0,662098,142628.0
2020-06-24,Maharashtra,826139.0,679328,146811.0
2020-06-25,Maharashtra,850410.0,698587,151823.0
2020-06-26,Maharashtra,873570.0,717113,156457.0
2020-06-27,Maharashtra,900423.0,738255,162168.0
2020-06-28,Maharashtra,926934.0,758546,168388.0
2020-06-29,Maharashtra,946518.0,773291,173227.0
2020-06-30,Maharashtra,970161.0,792216,177945.0
2020-07-01,Maharashtra,995343.0,811657,183686.0
2020-07-02,Maharashtra,1023296.0,833225,190071.0
2020-07-03,Maharashtra,1052643.0,856238,196405.0
2020-07-04,Maharashtra,1085160.0,881344,203816.0
2020-07-05,Maharashtra,1116112.0,905891,210221.0
2020-07-06,Maharashtra,1138706.0,922627,216079.0
2020-07-07,Maharashtra,1164860.0,944044,220816.0
2020-07-08,Maharashtra,1194565.0,966881,227684.0
2020-07-09,Maharashtra,1225831.0,990978,234853.0
2020-07-10,Maharashtra,1257564.0,1014697,242867.0
2020-07-11,Maharashtra,1289325.0,1037883,251442.0
2020-07-12,Maharashtra,1321715.0,1062678,259037.0
2020-07-13,Maharashtra,1345128.0,1079404,265724.0
2020-07-14,Maharashtra,1376203.0,1103811,272392.0
2020-07-15,Maharashtra,1413185.0,1132434,280751.0
2020-07-16,Maharashtra,1450129.0,1161433,288696.0
2020-07-17,Maharashtra,1487738.0,1190958,296780.0
2020-07-18,Maharashtra,1526037.0,1220496,305541.0
2020-07-19,Maharashtra,1568229.0,1252842,315387.0
2020-07-20,Maharashtra,1603802.0,1279592,324210.0
2020-07-21,Maharashtra,1643981.0,1311150,332831.0
2020-07-22,Maharashtra,1691546.0,1348610,342936.0
2020-07-23,Maharashtra,1741992.0,1389232,352760.0
2020-07-24,Maharashtra,1790610.0,1428194,362416.0
2020-07-25,Maharashtra,1840445.0,1468714,371731.0
2020-07-26,Maharashtra,1890256.0,1508804,381452.0
2020-07-27,Maharashtra,1928333.0,1538461,389872.0
2020-07-28,Maharashtra,1972346.0,1574833,397513.0
2020-07-29,Maharashtra,2021437.0,1613560,407877.0
2020-07-30,Maharashtra,2075528.0,1656194,419334.0
2020-07-31,Maharashtra,2133720.0,1705036,428684.0
2020-08-01,Maharashtra,2198423.0,1759503,438920.0
2020-08-02,Maharashtra,2260160.0,1811742,448418.0
2020-08-03,Maharashtra,2301514.0,1844038,457476.0
2020-08-04,Maharashtra,2354414.0,1888263,466151.0
2020-08-05,Maharashtra,2418299.0,1941132,477167.0
2020-08-06,Maharashtra,2492194.0,2003524,488670.0
2020-08-07,Maharashtra,2574594.0,2074571,500023.0
2020-08-08,Maharashtra,2654681.0,2141453,513228.0
2020-08-09,Maharashtra,2730285.0,2204204,526081.0
2020-08-10,Maharashtra,2776849.0,2241214,535635.0
2020-08-11,Maharashtra,2841240.0,2294458,546782.0
2020-08-12,Maharashtra,2913686.0,2353630,560056.0
2020-08-13,Maharashtra,2981077.0,2409582,571495.0
2020-08-14,Maharashtra,3049468.0,2464684,584784.0
2020-08-15,Maharashtra,3115716.0,2519062,596654.0
2020-08-16,Maharashtra,3165550.0,2557919,607631.0
2020-08-17,Maharashtra,3208735.0,2592249,616486.0
2020-08-18,Maharashtra,3267625.0,2641156,626469.0
2020-08-19,Maharashtra,3343052.0,2701358,641694.0
2020-08-20,Maharashtra,3419643.0,2763170,656473.0
2020-08-21,Maharashtra,3498166.0,2826129,672037.0
2020-08-22,Maharashtra,3575566.0,2887721,687845.0
2020-08-23,Maharashtra,3621321.0,2923183,698138.0
2020-08-24,Maharashtra,3667937.0,2958512,709425.0
2020-08-25,Maharashtra,3711123.0,2994256,716867.0
2020-08-26,Maharashtra,3798306.0,3063444,734862.0
2020-08-27,Maharashtra,3868755.0,3118343,750412.0
2020-08-28,Maharashtra,3939761.0,3175205,764556.0
2020-08-29,Maharashtra,4017175.0,3236218,780957.0
2020-08-30,Maharashtra,4092620.0,3293650,798970.0
2020-08-31,Maharashtra,4145123.0,3333326,811797.0
2020-09-01,Maharashtra,4212148.0,3391525,820623.0
2020-09-02,Maharashtra,4288999.0,3447952,841047.0
2020-09-03,Maharashtra,4382985.0,3520973,862012.0
2020-09-04,Maharashtra,4474971.0,3592421,882550.0
2020-09-05,Maharashtra,4565368.0,3662248,903120.0
2020-09-06,Maharashtra,4655545.0,3728267,927278.0
2020-09-07,Maharashtra,4712017.0,3768353,943664.0
2020-09-08,Maharashtra,4792351.0,3828396,963955.0
2020-09-09,Maharashtra,4890086.0,3898872,991214.0
2020-09-10,Maharashtra,4974558.0,,
2020-09-11,Maharashtra,5072521.0,4056840,1015681.0
2020-09-12,Maharashtra,5164840.0,4127075,1037765.0
2020-09-13,Maharashtra,5253676.0,4193368,1060308.0
2020-09-14,Maharashtra,5321116.0,4243742,1077374.0
2020-09-15,Maharashtra,5409060.0,4311204,1097856.0
2020-09-16,Maharashtra,5506276.0,4385055,1121221.0
2020-09-17,Maharashtra,5604890.0,4459050,1145840.0
2020-09-18,Maharashtra,5693345.0,4525849,1167496.0
2020-09-19,Maharashtra,5786147.0,4598132,1188015.0
2020-09-20,Maharashtra,5872241.0,4663599,1208642.0
2020-09-21,Maharashtra,5912258.0,4687878,1224380.0
2020-09-22,Maharashtra,6017284.0,4774514,1242770.0
2020-09-23,Maharashtra,6106787.0,4842988,1263799.0
2020-09-24,Maharashtra,6190389.0,4907426,1282963.0
2020-09-25,Maharashtra,6280788.0,4980031,1300757.0
2020-09-26,Maharashtra,6376676.0,5055500,1321176.0
2020-09-27,Maharashtra,6565649.0,5226417,1339232.0
2020-09-28,Maharashtra,6622384.0,5271231,1351153.0
2020-09-29,Maharashtra,6698024.0,5331895,1366129.0
2020-09-30,Maharashtra,6785205.0,5400759,1384446.0
2020-10-01,Maharashtra,6875451.0,5474529,1400922.0
2020-10-02,Maharashtra,6960203.0,5543690,1416513.0
2020-10-03,Maharashtra,7035296.0,5604435,1430861.0
2020-10-04,Maharashtra,7111204.0,5667795,1443409.0
2020-10-05,Maharashtra,7169887.0,5716234,1453653.0
2020-10-06,Maharashtra,7241376.0,5775465,1465911.0
2020-10-07,Maharashtra,7324188.0,5843699,1480489.0
2020-10-08,Maharashtra,7404231.0,5910347,1493884.0
2020-10-09,Maharashtra,7487383.0,5981365,1506018.0
2020-10-10,Maharashtra,7569447.0,6052013,1517434.0
2020-10-11,Maharashtra,7643584.0,6115358,1528226.0
2020-10-12,Maharashtra,7697906.0,6162591,1535315.0
2020-10-13,Maharashtra,7762005.0,6218168,1543837.0
2020-10-14,Maharashtra,7838318.0,6283929,1554389.0
2020-10-15,Maharashtra,7914651.0,6350036,1564615.0
2020-10-16,Maharashtra,7989693.0,6413631,1576062.0
2020-10-17,Maharashtra,8069100.0,6482779,1586321.0
2020-10-18,Maharashtra,8139466.0,6544085,1595381.0
2020-10-19,Maharashtra,8185778.0,,
2020-10-20,Maharashtra,8251234.0,6641718,1609516.0
2020-10-21,Maharashtra,8327493.0,,
2020-10-22,Maharashtra,8402559.0,,
2020-10-23,Maharashtra,8479155.0,,1632544.0
2020-10-24,Maharashtra,8548036.0,,1638961.0
2020-10-25,Maharashtra,8608928.0,,
2020-10-26,Maharashtra,8645195.0,,
2020-10-27,Maharashtra,8700033.0,,
2020-10-28,Maharashtra,8768879.0,,
2020-10-29,Maharashtra,8837133.0,,
2020-10-30,Maharashtra,8906826.0,,
2020-10-31,Maharashtra,8967403.0,,
2020-11-01,Maharashtra,9024871.0,,
2020-11-02,Maharashtra,9065168.0,,
2020-11-03,Maharashtra,9120515.0,,
2020-11-04,Maharashtra,9185838.0,,
2020-11-05,Maharashtra,9250254.0,,
2020-11-06,Maharashtra,9318544.0,,
2020-11-07,Maharashtra,9378531.0,,
2020-11-08,Maharashtra,9440535.0,,
2020-11-09,Maharashtra,9482940.0,,
2020-11-10,Maharashtra,9536182.0,,
2020-11-11,Maharashtra,9600328.0,,
2020-11-12,Maharashtra,9664275.0,,
2020-11-13,Maharashtra,9722961.0,,
2020-04-14,Manipur,276.0,,2.0
2020-04-17,Manipur,311.0,,2.0
2020-04-24,Manipur,402.0,,2.0
2020-04-25,Manipur,416.0,,2.0
2020-04-30,Manipur,459.0,,2.0
2020-05-01,Manipur,461.0,,2.0
2020-05-02,Manipur,468.0,,2.0
2020-05-04,Manipur,571.0,,2.0
2020-05-07,Manipur,684.0,,2.0
2020-05-08,Manipur,756.0,,2.0
2020-05-09,Manipur,865.0,,2.0
2020-05-10,Manipur,1096.0,,2.0
2020-05-11,Manipur,1337.0,,2.0
2020-05-13,Manipur,1706.0,,2.0
2020-05-15,Manipur,1799.0,,3.0
2020-05-16,Manipur,1900.0,,4.0
2020-05-18,Manipur,2483.0,,7.0
2020-05-20,Manipur,3087.0,,20.0
2020-05-22,Manipur,3721.0,,26.0
2020-05-23,Manipur,4094.0,,29.0
2020-05-25,Manipur,5041.0,,36.0
2020-05-26,Manipur,6233.0,,39.0
2020-05-27,Manipur,6836.0,,44.0
2020-05-28,Manipur,7758.0,,55.0
2020-05-29,Manipur,8596.0,,59.0
2020-06-03,Manipur,12454.0,,118.0
2020-06-05,Manipur,14629.0,,132.0
2020-06-07,Manipur,17028.0,,172.0
2020-06-09,Manipur,18612.0,,304.0
2020-06-10,Manipur,19756.0,,311.0
2020-06-11,Manipur,20528.0,,366.0
2020-06-13,Manipur,24046.0,,449.0
2020-06-14,Manipur,25226.0,,458.0
2020-06-15,Manipur,26458.0,,490.0
2020-06-17,Manipur,29865.0,,552.0
2020-06-18,Manipur,30476.0,,606.0
2020-06-19,Manipur,32093.0,,681.0
2020-06-21,Manipur,35943.0,,841.0
2020-06-22,Manipur,38286.0,,898.0
2020-06-23,Manipur,40829.0,,921.0
2020-06-24,Manipur,43477.0,,970.0
2020-06-25,Manipur,45253.0,,1056.0
2020-06-27,Manipur,48220.0,,1092.0
2020-06-29,Manipur,49882.0,,1227.0
2020-07-02,Manipur,53030.0,,1279.0
2020-07-03,Manipur,53608.0,,1316.0
2020-07-04,Manipur,54483.0,,1325.0
2020-07-06,Manipur,56584.0,,1390.0
2020-07-07,Manipur,57769.0,,1430.0
2020-07-09,Manipur,59740.0,,1450.0
2020-07-10,Manipur,60887.0,,1582.0
2020-07-11,Manipur,61897.0,,1593.0
2020-07-12,Manipur,63534.0,,1609.0
2020-07-15,Manipur,65866.0,,1700.0
2020-07-17,Manipur,68554.0,,1800.0
2020-07-18,Manipur,70195.0,,1891.0
2020-07-19,Manipur,71016.0,,1911.0
2020-07-20,Manipur,71703.0,,1925.0
2020-07-21,Manipur,73053.0,,2015.0
2020-07-22,Manipur,73866.0,,2060.0
2020-07-23,Manipur,74614.0,,2115.0
2020-07-24,Manipur,75932.0,,2146.0
2020-07-25,Manipur,76992.0,,2176.0
2020-07-26,Manipur,78368.0,,2235.0
2020-07-27,Manipur,80055.0,,2286.0
2020-07-28,Manipur,80603.0,,2317.0
2020-07-29,Manipur,83111.0,,2458.0
2020-07-31,Manipur,85441.0,,2621.0
2020-08-03,Manipur,89403.0,,2920.0
2020-08-04,Manipur,90901.0,,3018.0
2020-08-05,Manipur,92617.0,,3093.0
2020-08-06,Manipur,94808.0,,3217.0
2020-08-07,Manipur,96837.0,,3466.0
2020-08-08,Manipur,98819.0,,3635.0
2020-08-09,Manipur,101230.0,,3753.0
2020-08-10,Manipur,103268.0,,3853.0
2020-08-11,Manipur,104263.0,,
2020-08-13,Manipur,107469.0,,
2020-08-14,Manipur,110026.0,,4198.0
2020-08-15,Manipur,112780.0,,4390.0
2020-08-16,Manipur,115041.0,,4569.0
2020-08-18,Manipur,117299.0,,4765.0
2020-08-19,Manipur,120135.0,,
2020-08-20,Manipur,122778.0,,
2020-08-21,Manipur,125230.0,,
2020-08-22,Manipur,128468.0,,
2020-08-23,Manipur,131709.0,,
2020-08-24,Manipur,135399.0,,
2020-08-25,Manipur,137384.0,,
2020-08-26,Manipur,140610.0,,
2020-08-27,Manipur,142813.0,,
2020-08-28,Manipur,146140.0,,
2020-08-29,Manipur,149155.0,,
2020-08-30,Manipur,152229.0,,
2020-08-31,Manipur,155216.0,,
2020-09-01,Manipur,158098.0,,
2020-09-02,Manipur,160871.0,,
2020-09-05,Manipur,169093.0,,
2020-09-06,Manipur,172650.0,,
2020-09-07,Manipur,174731.0,,
2020-09-08,Manipur,177002.0,,
2020-09-10,Manipur,183083.0,,
2020-09-11,Manipur,185925.0,,
2020-09-12,Manipur,188526.0,,
2020-09-13,Manipur,190914.0,,
2020-09-14,Manipur,193048.0,,
2020-09-15,Manipur,196010.0,,
2020-09-16,Manipur,198837.0,,
2020-09-17,Manipur,201670.0,,
2020-09-18,Manipur,204871.0,,
2020-09-19,Manipur,206986.0,,
2020-09-20,Manipur,209863.0,,
2020-09-21,Manipur,212175.0,,
2020-09-22,Manipur,215614.0,,
2020-09-23,Manipur,217880.0,,
2020-09-24,Manipur,221490.0,,
2020-09-25,Manipur,225166.0,,
2020-09-26,Manipur,228546.0,,
2020-09-27,Manipur,231305.0,,
2020-09-28,Manipur,234066.0,,
2020-09-29,Manipur,238516.0,,
2020-09-30,Manipur,241648.0,,
2020-10-01,Manipur,243870.0,,
2020-10-02,Manipur,246769.0,,
2020-10-03,Manipur,250089.0,,
2020-10-04,Manipur,252437.0,,
2020-10-05,Manipur,254209.0,,
2020-10-06,Manipur,256590.0,,
2020-10-07,Manipur,259735.0,,
2020-10-08,Manipur,271941.0,,
2020-10-09,Manipur,283615.0,,
2020-10-10,Manipur,288908.0,,
2020-10-11,Manipur,292263.0,,
2020-10-12,Manipur,304487.0,,
2020-10-13,Manipur,306863.0,,
2020-10-15,Manipur,311269.0,,
2020-10-16,Manipur,313601.0,,
2020-10-17,Manipur,318036.0,,
2020-10-18,Manipur,320798.0,,
2020-10-19,Manipur,322852.0,,
2020-10-20,Manipur,325782.0,,
2020-10-21,Manipur,327918.0,,
2020-10-23,Manipur,333718.0,,
2020-10-24,Manipur,335995.0,,
2020-10-25,Manipur,337820.0,,
2020-10-27,Manipur,342491.0,,
2020-10-29,Manipur,347026.0,,
2020-10-31,Manipur,351953.0,,
2020-11-01,Manipur,354210.0,,
2020-11-02,Manipur,357004.0,,
2020-11-03,Manipur,358887.0,,
2020-11-04,Manipur,361324.0,,
2020-11-06,Manipur,366212.0,,
2020-11-07,Manipur,368087.0,,
2020-11-08,Manipur,370815.0,,
2020-11-09,Manipur,372932.0,,
2020-11-11,Manipur,377804.0,,
2020-11-12,Manipur,380271.0,,
2020-11-13,Manipur,382429.0,,
2020-11-14,Manipur,384235.0,,
2020-04-16,Meghalaya,552.0,299,7.0
2020-04-17,Meghalaya,617.0,541,9.0
2020-04-18,Meghalaya,738.0,667,11.0
2020-04-19,Meghalaya,766.0,678,11.0
2020-04-20,Meghalaya,838.0,714,11.0
2020-04-21,Meghalaya,933.0,821,12.0
2020-04-22,Meghalaya,1046.0,904,12.0
2020-04-23,Meghalaya,1109.0,1000,12.0
2020-04-24,Meghalaya,1130.0,1048,12.0
2020-04-25,Meghalaya,1169.0,1097,12.0
2020-04-27,Meghalaya,1254.0,1182,12.0
2020-04-28,Meghalaya,1382.0,1202,12.0
2020-04-29,Meghalaya,1397.0,1288,12.0
2020-04-30,Meghalaya,1595.0,1433,12.0
2020-05-02,Meghalaya,1707.0,1655,12.0
2020-05-04,Meghalaya,1884.0,1782,12.0
2020-05-05,Meghalaya,1944.0,1822,12.0
2020-05-07,Meghalaya,2054.0,1967,12.0
2020-05-09,Meghalaya,2287.0,2178,12.0
2020-05-10,Meghalaya,2287.0,2178,13.0
2020-05-11,Meghalaya,2480.0,2342,13.0
2020-05-15,Meghalaya,2712.0,2597,13.0
2020-05-18,Meghalaya,2896.0,,13.0
2020-05-19,Meghalaya,3104.0,,13.0
2020-05-20,Meghalaya,3419.0,,13.0
2020-05-22,Meghalaya,3682.0,,14.0
2020-05-26,Meghalaya,6553.0,5599,15.0
2020-05-27,Meghalaya,6685.0,,20.0
2020-05-31,Meghalaya,7781.0,,27.0
2020-06-01,Meghalaya,8127.0,,27.0
2020-06-02,Meghalaya,8734.0,,28.0
2020-06-03,Meghalaya,9025.0,,28.0
2020-06-04,Meghalaya,9395.0,,31.0
2020-06-05,Meghalaya,9592.0,,31.0
2020-06-06,Meghalaya,10066.0,,33.0
2020-06-07,Meghalaya,10066.0,,33.0
2020-06-08,Meghalaya,10746.0,,36.0
2020-06-09,Meghalaya,11247.0,,40.0
2020-06-10,Meghalaya,11505.0,,44.0
2020-06-11,Meghalaya,11889.0,,44.0
2020-06-12,Meghalaya,12219.0,,44.0
2020-06-13,Meghalaya,12560.0,,44.0
2020-06-15,Meghalaya,13353.0,,44.0
2020-06-16,Meghalaya,13878.0,,44.0
2020-06-17,Meghalaya,14316.0,,43.0
2020-06-18,Meghalaya,14647.0,,43.0
2020-06-19,Meghalaya,15104.0,,43.0
2020-06-20,Meghalaya,15346.0,,43.0
2020-06-22,Meghalaya,16296.0,,44.0
2020-06-23,Meghalaya,16637.0,,46.0
2020-06-24,Meghalaya,17115.0,,46.0
2020-06-25,Meghalaya,17591.0,,46.0
2020-06-26,Meghalaya,18103.0,,48.0
2020-06-27,Meghalaya,18288.0,17741,48.0
2020-06-28,Meghalaya,18441.0,17741,50.0
2020-06-29,Meghalaya,18707.0,18651,51.0
2020-06-30,Meghalaya,19294.0,18651,52.0
2020-07-01,Meghalaya,19494.0,,55.0
2020-07-02,Meghalaya,19732.0,,55.0
2020-07-03,Meghalaya,20329.0,,58.0
2020-07-04,Meghalaya,20744.0,,70.0
2020-07-05,Meghalaya,20950.0,,72.0
2020-07-06,Meghalaya,21502.0,,80.0
2020-07-07,Meghalaya,21847.0,,90.0
2020-07-08,Meghalaya,22000.0,,99.0
2020-07-09,Meghalaya,22544.0,,104.0
2020-07-10,Meghalaya,23108.0,,186.0
2020-07-11,Meghalaya,23633.0,,262.0
2020-07-12,Meghalaya,23876.0,,295.0
2020-07-13,Meghalaya,24436.0,,309.0
2020-07-14,Meghalaya,24899.0,,318.0
2020-07-15,Meghalaya,24942.0,,346.0
2020-07-16,Meghalaya,25263.0,24597,377.0
2020-07-17,Meghalaya,25981.0,25178,403.0
2020-07-18,Meghalaya,26940.0,26000,418.0
2020-07-19,Meghalaya,26940.0,26000,450.0
2020-07-20,Meghalaya,28163.0,26000,469.0
2020-07-21,Meghalaya,29274.0,28167,490.0
2020-07-22,Meghalaya,30009.0,28167,514.0
2020-07-23,Meghalaya,30796.0,28967,534.0
2020-07-24,Meghalaya,31367.0,,582.0
2020-07-25,Meghalaya,32470.0,31085,595.0
2020-07-26,Meghalaya,33076.0,,702.0
2020-07-27,Meghalaya,34127.0,32766,738.0
2020-07-28,Meghalaya,34362.0,33492,794.0
2020-07-29,Meghalaya,34903.0,34239,794.0
2020-07-30,Meghalaya,35572.0,34657,803.0
2020-07-31,Meghalaya,35572.0,34657,818.0
2020-08-01,Meghalaya,36341.0,,856.0
2020-08-02,Meghalaya,37728.0,,868.0
2020-08-03,Meghalaya,38596.0,37004,902.0
2020-08-04,Meghalaya,38977.0,37004,913.0
2020-08-05,Meghalaya,38977.0,37004,929.0
2020-08-06,Meghalaya,39553.0,38412,990.0
2020-08-07,Meghalaya,39782.0,39008,1006.0
2020-08-08,Meghalaya,40631.0,39008,1023.0
2020-08-09,Meghalaya,40700.0,39008,1062.0
2020-08-10,Meghalaya,41734.0,,1114.0
2020-08-11,Meghalaya,41734.0,,1136.0
2020-08-13,Meghalaya,42084.0,,1165.0
2020-08-14,Meghalaya,42706.0,,1191.0
2020-08-15,Meghalaya,42910.0,,1292.0
2020-08-16,Meghalaya,43800.0,,1374.0
2020-08-18,Meghalaya,44234.0,,1454.0
